analysis_date,kpi_name,detector_used,dimension_type,dimension_value,actual_value_sum_or_avg,expected_value_sum_or_avg,degradation_amount,contribution_share,contribution_rank,anomaly_count,severity_max,recommended_action
2026-04-29,revenue_per_session,residual_anomaly,device_type,Mobile,0.350269,0.4186660535714286,0.13679410714285722,1.0,1,2,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Paid Search + SMB,0.325719,0.39617014285714286,0.07045114285714288,0.515015919388758,1,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Chrome + Organic + Mid-Market,0.374819,0.44116196428571436,0.06634296428571435,0.48498408061124204,2,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Chrome + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,region,EMEA,0.325719,0.39617014285714286,0.07045114285714288,0.515015919388758,1,1,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,region,North America,0.374819,0.44116196428571436,0.06634296428571435,0.48498408061124204,2,1,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.325719,0.39617014285714286,0.07045114285714288,0.515015919388758,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-29,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Chrome,0.374819,0.44116196428571436,0.06634296428571435,0.48498408061124204,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,browser,Firefox,0.35917333333333334,0.45339827380952374,0.2826748214285714,0.6855052474542215,1,3,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,browser,Safari,0.276855,0.3434182142857143,0.06656321428571427,0.16142022288959665,2,1,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,browser,Chrome,0.330771,0.3938927857142857,0.06312178571428573,0.1530745296561819,3,1,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.4479455,0.5560188035714286,0.21614660714285716,0.5241699018930677,1,2,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,business_segment,SMB,0.263085,0.32848940476190475,0.19621321428571425,0.4758300981069324,2,3,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,channel,Email,0.35917333333333334,0.45339827380952374,0.2826748214285714,0.6855052474542215,1,3,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,channel,Paid Search,0.303813,0.3686555,0.129685,0.3144947525457785,2,2,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,device_type,Desktop,0.35917333333333334,0.45339827380952374,0.2826748214285714,0.6855052474542215,1,3,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,device_type,Mobile,0.303813,0.3686555,0.129685,0.3144947525457785,2,2,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Firefox + Email + Enterprise,0.465891,0.5977461785714286,0.13185517857142864,0.31975757995682536,1,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Firefox + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Firefox + Email + Enterprise,0.43,0.5142914285714285,0.08429142857142852,0.20441232193624229,2,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Firefox + Email + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Paid Search + SMB,0.276855,0.3434182142857143,0.06656321428571427,0.16142022288959665,3,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Firefox + Email + SMB,0.181629,0.24815721428571427,0.06652821428571426,0.16133534556115384,4,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Firefox + Email + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Paid Search + SMB,0.330771,0.3938927857142857,0.06312178571428573,0.1530745296561819,5,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Paid Search + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region,EMEA,0.3803855,0.4540921071428571,0.14741321428571424,0.35748685159242416,1,2,WARNING,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region,APAC,0.229242,0.29578771428571426,0.13309142857142853,0.3227555684507505,2,2,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region,North America,0.465891,0.5977461785714286,0.13185517857142864,0.31975757995682536,3,1,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Firefox,0.465891,0.5977461785714286,0.13185517857142864,0.31975757995682536,1,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Firefox,0.43,0.5142914285714285,0.08429142857142852,0.20441232193624229,2,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region_device_browser,APAC + Mobile + Safari,0.276855,0.3434182142857143,0.06656321428571427,0.16142022288959665,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Firefox,0.181629,0.24815721428571427,0.06652821428571426,0.16133534556115384,4,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-04-30,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Chrome,0.330771,0.3938927857142857,0.06312178571428573,0.1530745296561819,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,browser,Firefox,0.2830685,0.3799681517857143,0.3875986071428572,0.4405624059450808,1,4,WARNING,"Review revenue_per_session drivers for browser = Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,browser,Safari,0.30955366666666667,0.39720283333333334,0.2629475,0.2988782237665452,2,3,WARNING,"Review revenue_per_session drivers for browser = Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,browser,Chrome,0.280426,0.3950436428571429,0.2292352857142857,0.26055937028837395,3,2,WARNING,"Review revenue_per_session drivers for browser = Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,business_segment,SMB,0.2607288,0.3519157785714286,0.45593489285714284,0.5182365716743188,1,5,WARNING,"Review revenue_per_session drivers for business_segment = SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,business_segment,Mid-Market,0.29252300000000003,0.3990137261904762,0.31947217857142873,0.36312677349758854,2,3,WARNING,"Review revenue_per_session drivers for business_segment = Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,business_segment,Enterprise,0.440574,0.5449483214285714,0.10437432142857139,0.11863665482809259,3,1,WARNING,"Review revenue_per_session drivers for business_segment = Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,channel,Organic,0.26401779999999997,0.35207733571428573,0.4402976785714286,0.5004625946242571,1,5,WARNING,"Review revenue_per_session drivers for channel = Organic; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,channel,Paid Search,0.326979,0.4502606785714286,0.2465633571428572,0.28025525334438806,2,2,WARNING,"Review revenue_per_session drivers for channel = Paid Search; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,channel,Email,0.32387,0.42033017857142857,0.19292035714285713,0.21928215203135482,3,2,WARNING,"Review revenue_per_session drivers for channel = Email; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,device_type,Mobile,0.2766822,0.37955935714285716,0.514385785714286,0.5846745451660295,1,5,WARNING,"Review revenue_per_session drivers for device_type = Mobile; check recent releases, tracking changes, campaign mix, and operational issues."
2026-05-01,revenue_per_session,residual_anomaly,device_type,Desktop,0.309594,0.4009429017857143,0.36539560714285707,0.4153254548339706,2,4,WARNING,"Review revenue_per_session drivers for device_type = Desktop; check recent releases, tracking changes, campaign mix, and operational issues."
